bond_code,bond_price,convert_value,premium_rate,ytm,remaining_size,convert_price,maturity_redemption_price,coupon_rate_1,coupon_rate_2,coupon_rate_3,coupon_rate_4,coupon_rate_5,coupon_rate_6,coupon_rate_7,coupon_rate_8,coupon_rate_9,coupon_rate_10
128064,,112.0,,,8.0,6.25,110.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128063,,79.291,,,6.3,8.74,120.0,0.5,0.7,1.5,2.5,3.5,4.0,,,,
113533,,36.545,,,10.0,48.05,108.0,0.3,0.6,1.0,1.5,1.8,2.0,,,,
113532,,115.513,,,4.6,7.8,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128062,,38.589,,,9.65,16.3,115.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
110057,,100.099,,,16.1594,10.09,106.0,0.2,0.5,1.0,1.5,1.8,2.0,,,,
123025,,169.017,,,3.75,75.88,112.0,0.5,0.8,1.0,1.5,2.0,2.5,,,,
113531,,21.984,,,3.27,60.59,110.0,0.2,0.4,0.9,1.1,1.4,,,,,
113530,,69.609,,,6.3,16.88,116.0,0.4,0.6,1.0,1.5,2.5,3.0,,,,
128061,,47.829,,,10.45,28.33,113.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128060,,51.442,,,5.25,6.24,,0.4,0.6,1.0,1.5,1.8,2.0,,,,
127012,,108.672,,,50.0,9.34,105.0,0.1,0.3,0.6,0.8,1.5,2.0,,,,
123024,,53.976,,,2.1,24.9,110.0,0.4,0.5,1.0,1.5,1.8,,,,,
123023,,117.591,,,6.0,7.39,110.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
110056,,221.065,,,17.33,21.79,110.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
123022,,96.395,,,12.3,6.38,,0.4,0.6,1.0,1.5,1.8,2.0,,,,
110054,,140.273,,,50.0,12.44,110.0,0.5,0.8,1.0,1.5,1.8,2.0,,,,
110055,,68.125,,,8.76,17.6,110.0,0.5,0.7,1.0,1.5,1.8,2.0,,,,
110053,,136.582,,,200.0,7.9,111.0,0.2,0.8,1.5,2.3,3.5,4.0,,,,
113022,,78.532,,,35.0,12.53,,0.2,0.5,1.0,1.5,1.8,2.0,,,,
113529,,28.258,,,10.0,40.52,113.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128059,,44.315,,,9.418304,76.25,109.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
127011,,151.293,,,12.0,11.99,110.0,0.5,0.7,1.0,1.5,2.0,2.5,,,,
128058,,223.404,,,5.73,5.64,116.0,0.4,0.6,1.5,2.0,2.5,3.0,,,,
110052,,117.712,,,16.0,8.13,113.0,0.5,0.8,1.0,1.7,2.0,2.2,,,,
128057,,130.562,,,5.758152,8.9,,0.5,0.8,1.0,1.5,1.8,2.0,,,,
113021,,111.007,,,400.0,7.45,111.0,0.3,0.8,1.5,2.3,3.2,4.0,,,,
123021,,40.382,,,12.0,13.62,113.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113528,,128.371,,,6.34,24.18,112.0,0.5,0.8,1.2,1.6,2.0,3.0,,,,
123020,,95.845,,,4.2,18.05,,0.6,0.8,1.2,1.5,2.0,3.0,,,,
110051,,268.902,,,39.6512,10.29,109.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128056,,78.824,,,3.68,6.8,115.0,0.6,0.8,1.2,1.8,2.2,2.5,,,,
128055,,53.374,,,9.138,11.41,110.0,0.5,0.7,1.0,1.5,1.8,2.0,,,,
123019,,48.065,,,10.0,20.41,118.0,0.5,0.7,1.2,2.0,2.5,3.5,,,,
128054,,99.184,,,1.9424,37.97,110.0,0.4,0.6,1.0,1.6,2.0,2.5,,,,
128053,,71.862,,,7.5,4.94,110.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113527,,58.422,,,7.46,14.96,115.0,0.5,0.7,1.0,1.5,2.0,2.5,,,,
113526,,38.099,,,3.9,12.31,106.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
127010,,92.948,,,260.0,11.77,110.0,0.2,0.8,1.5,2.3,3.2,4.0,,,,
127009,,339.13,,,5.0913,5.52,110.0,0.4,0.6,1.0,1.5,1.8,3.0,,,,
128052,,131.851,,,3.288548,6.97,,0.5,0.7,1.0,1.5,1.8,2.0,,,,
123018,,77.527,,,6.649677,8.41,,0.4,0.6,1.0,1.5,1.8,2.0,,,,
110050,,71.447,,,8.74723,7.95,109.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
110049,,162.131,,,30.0749,14.55,105.0,0.2,0.5,1.0,1.5,1.8,2.0,,,,
113525,,84.862,,,5.33,11.56,110.0,0.4,0.6,1.0,1.5,1.8,3.0,,,,
128051,,106.283,,,2.493,17.03,110.0,0.5,0.7,1.0,1.8,2.0,3.0,,,,
113524,,109.079,,,3.3,14.76,113.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128050,,348.85,,,3.2,21.74,118.0,0.6,0.8,1.2,1.5,2.0,3.0,,,,
113523,,110.87,,,6.7,23.92,110.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
110048,,128.539,,,28.3,8.69,109.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128049,,160.686,,,4.0,7.58,110.0,0.5,0.7,1.0,1.5,2.0,3.0,,,,
113522,,47.857,,,4.2,29.86,115.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
110047,,47.305,,,23.0,3.34,113.0,0.4,0.6,1.0,1.5,2.0,3.0,,,,
123017,,51.331,,,4.4,81.49,106.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
110046,,182.094,,,36.5,10.89,110.0,0.5,0.8,1.0,1.5,1.8,2.0,,,,
113020,,142.676,,,38.0,12.63,108.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113521,,240.67,,,6.1,8.95,110.0,0.5,0.7,1.0,1.5,2.0,3.0,,,,
127008,,233.923,,,4.194,6.78,108.0,0.4,0.6,1.0,1.5,2.0,,,,,
128048,,74.752,,,25.0,6.06,109.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113520,,43.405,,,5.1,19.03,110.0,0.5,0.7,1.0,1.5,2.0,3.0,,,,
123016,,77.249,,,5.480346,9.45,,0.5,0.8,1.2,1.5,1.8,2.0,,,,
113519,,57.214,,,7.0,11.99,115.0,0.5,0.8,1.0,1.5,1.8,2.0,,,,
128047,,83.78,,,13.0,40.26,105.0,0.2,0.5,1.0,1.5,1.8,2.0,,,,
128046,,78.64,,,8.52,18.82,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113518,,64.528,,,10.9731,52.38,110.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128045,,,,,21.0,7.66,105.0,0.2,0.5,1.0,1.5,1.8,2.0,,,,
128044,,120.0,,,6.6,1.4,,0.3,0.5,1.0,1.5,1.8,2.0,,,,
123015,,,,,5.38,7.89,,0.4,0.6,1.0,1.5,1.8,2.0,,,,
404001,,,,,5.38,7.89,,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113517,,161.954,,,11.2,51.28,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128043,,34.447,,,2.8132,13.47,110.0,0.4,0.6,1.0,1.5,2.0,2.5,,,,
113516,,77.918,,,25.0,6.34,110.0,0.5,0.8,1.0,1.5,1.8,2.0,,,,
128042,,112.528,,,4.16,13.25,112.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
123014,,155.46,,,3.498948,8.15,,0.4,0.6,1.0,1.5,2.0,,,,,
113515,,154.904,,,8.4,9.38,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
123013,,295.68,,,1.4,9.26,110.0,0.5,0.8,1.2,1.8,2.2,2.5,,,,
123012,,89.181,,,9.5,6.47,106.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113514,,82.939,,,2.0,5.92,108.0,0.4,0.6,1.0,1.5,2.0,,,,,
123011,,92.087,,,5.647066,35.26,112.0,0.5,0.8,1.0,1.5,1.8,2.0,,,,
128041,,140.116,,,10.0,6.88,,0.5,0.7,1.0,1.5,1.8,2.0,,,,
110045,,48.871,,,30.0,12.4,108.0,0.3,0.5,0.8,1.0,1.3,1.8,,,,
113513,,237.197,,,5.0,35.46,108.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113512,,116.677,,,9.78,50.01,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
123010,,35.035,,,4.3,14.3,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
127007,,49.114,,,17.33592,10.16,,0.5,0.8,1.0,1.5,1.8,2.0,,,,
110044,,56.295,,,8.0,6.91,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113511,,34.996,,,3.56,25.86,108.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113510,,107.951,,,1.14,11.32,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128040,,84.716,,,2.24,11.45,,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128039,,65.447,,,6.2,7.38,,0.3,0.5,1.0,1.3,1.5,2.0,,,,
113509,,260.458,,,4.5,25.34,106.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113508,,70.43,,,21.53,23.74,108.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113507,,97.645,,,3.05,11.04,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113506,,48.124,,,6.0,21.86,106.0,0.3,0.5,1.0,1.3,1.5,2.0,,,,
128038,,279.348,,,21.975475,2.76,,0.3,0.5,1.0,1.5,1.8,2.0,,,,
128037,,37.391,,,6.0366,8.05,108.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
127006,,82.623,,,24.13,21.12,105.0,0.2,0.4,0.6,0.8,1.6,2.0,,,,
127005,,91.974,,,50.0,7.6,,0.2,0.4,1.0,1.5,1.8,2.0,,,,
128036,,57.922,,,6.5,9.72,106.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
123009,,52.161,,,4.8,27.99,,0.3,0.5,1.0,1.3,1.5,1.8,,,,
113505,,312.757,,,7.8,7.29,,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113504,,45.504,,,6.91,36.59,106.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113019,,73.927,,,20.0,19.1,110.0,0.3,0.5,1.0,1.5,2.0,,,,,
128035,,121.233,,,23.0,52.7,105.0,0.2,0.4,0.6,0.8,1.6,2.0,,,,
123008,,28.93,,,3.56,47.01,106.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
110043,,66.067,,,30.0,8.9,106.0,0.3,0.5,0.8,1.0,1.3,1.8,,,,
128034,,49.672,,,20.0,9.16,106.0,0.3,0.5,0.8,1.0,1.3,1.8,,,,
113018,,93.035,,,30.0,7.61,106.0,0.3,0.5,0.8,1.0,1.3,1.8,,,,
123007,,54.789,,,4.8,45.21,107.0,0.5,0.7,1.0,1.5,1.8,2.0,,,,
128033,,68.015,,,5.2,13.35,,0.3,0.5,1.0,1.3,1.5,1.8,,,,
113017,,103.02,,,15.6,2.98,106.0,0.3,0.5,1.0,1.3,1.5,1.8,,,,
110042,,91.463,,,24.0,14.29,105.0,0.2,0.5,1.0,1.5,1.8,2.0,,,,
128032,,364.151,,,10.0,10.07,,0.3,0.5,1.0,1.5,1.8,2.0,,,,
128030,,86.667,,,10.0,8.25,108.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
110041,,181.695,,,18.7522,2.95,106.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128029,,168.701,,,12.0,8.85,106.0,0.3,0.5,0.8,1.0,1.5,,,,,
128028,,98.247,,,9.28,71.89,106.0,0.3,0.5,0.8,1.0,1.5,1.8,,,,
123006,,145.362,,,46.5,13.69,107.0,0.2,0.4,0.6,1.0,1.5,2.0,,,,
123005,,41.953,,,9.0,13.11,107.0,0.3,0.5,1.0,1.3,1.5,1.8,,,,
123004,,15.174,,,11.0,12.39,,0.3,0.5,1.0,1.3,1.5,1.8,,,,
128027,,46.33,,,8.0,30.93,106.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113503,,99.882,,,2.15,25.41,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128026,,141.141,,,9.2,11.74,106.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
123003,,80.35,,,48.0,36.59,106.0,0.3,0.5,1.0,1.3,1.5,1.8,,,,
128025,,53.069,,,3.54,20.2,106.0,0.3,0.5,1.0,1.3,1.5,1.8,,,,
128024,,164.499,,,100.0,18.45,105.0,0.2,0.4,0.8,1.2,1.6,2.0,,,,
128023,,137.069,,,10.0,10.44,,0.3,0.5,1.0,1.5,1.8,2.0,,,,
128022,,59.173,,,7.0,11.12,,0.3,0.5,1.0,1.3,1.5,1.8,,,,
128021,,33.076,,,7.0,18.17,,0.3,0.5,1.0,1.3,1.5,1.8,,,,
123002,,40.97,,,5.97,21.04,,0.3,0.5,1.0,1.3,1.5,1.8,,,,
110040,,333.333,,,18.0,17.34,,0.3,0.5,1.0,1.3,1.5,1.8,,,,
110039,,116.956,,,16.0,18.46,106.0,0.3,0.5,1.0,1.3,1.5,1.8,,,,
128020,,80.97,,,11.8,29.9,108.0,0.3,0.5,0.8,1.0,1.3,1.8,,,,
110038,,64.961,,,8.4316,41.04,,0.2,0.5,0.8,1.5,6.0,,,,,
113502,,200.528,,,1.85,45.48,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128019,,365.95,,,10.4,8.37,106.0,0.3,0.5,1.0,1.3,1.5,1.8,,,,
128018,,115.63,,,8.825057,11.9,,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113016,,419.783,,,15.0,23.0,106.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113015,,58.393,,,28.0,32.35,106.0,0.3,0.5,1.0,1.3,1.5,1.8,,,,
128017,,95.36,,,6.0,23.92,,0.3,0.5,1.0,1.3,1.5,1.8,,,,
113014,,74.659,,,30.0,8.8,106.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
128016,,40.021,,,18.4,38.48,,0.3,0.5,1.0,1.3,1.5,1.8,,,,
113013,,85.198,,,70.0,20.2,105.0,0.2,0.5,1.0,1.5,1.8,2.0,,,,
128015,,63.685,,,7.8,12.97,,0.3,0.5,1.0,1.3,1.5,1.8,,,,
127004,,147.875,,,8.1366,8.0,110.0,0.5,0.7,1.0,1.5,1.8,2.0,,,,
128014,,24.439,,,3.4,30.77,108.0,0.5,0.7,1.0,1.5,1.8,2.0,,,,
113012,,56.138,,,7.17,16.78,,0.3,0.5,1.0,1.3,1.5,1.8,,,,
113011,,75.688,,,300.0,4.36,105.0,0.2,0.5,1.0,1.5,1.8,2.0,,,,
128013,,,,,12.0,10.28,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
127003,,,,,11.11,5.26,110.0,0.5,0.7,1.0,1.5,1.8,2.0,,,,
128012,,6.263,,,8.45,29.7,103.0,0.5,0.7,1.0,1.3,1.3,1.6,,,,
113010,,31.421,,,7.6,19.0,108.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
128011,,61.307,,,4.2,11.63,106.0,0.5,0.7,1.0,1.5,1.5,1.8,,,,
110035,,69.72,,,35.0,12.88,,0.2,0.4,1.0,1.2,1.5,,,,,
128010,,183.475,,,5.1,9.44,108.0,0.5,0.7,1.0,1.6,1.6,1.6,,,,
113009,,33.379,,,41.0558,21.99,106.0,0.2,0.5,1.0,1.5,1.5,1.6,,,,
110034,,26.944,,,15.0,18.78,108.0,0.2,0.4,0.6,0.8,1.6,2.0,,,,
110033,,70.1,,,28.0,9.03,108.0,0.3,0.5,0.9,1.4,1.7,2.0,,,,
110032,,263.067,,,45.0,7.5,106.0,0.2,0.5,1.0,1.5,1.6,2.0,,,,
123001,,94.183,,,14.0,15.3,,0.5,0.7,1.0,1.5,1.8,2.0,,,,
110031,,9.953,,,24.0,86.61,107.0,0.2,0.5,1.0,1.5,1.5,1.6,,,,
113008,,76.959,,,60.0,10.72,,0.2,0.5,1.0,1.5,1.5,1.6,,,,
110030,,28.373,,,9.8,20.9,106.0,0.6,0.8,1.0,1.5,2.0,,,,,
128009,,88.271,,,25.0,26.43,,0.5,0.7,1.0,1.6,1.6,1.6,,,,
113501,,203.759,,,49.0,8.78,108.0,0.5,0.7,0.9,1.2,1.8,2.4,,,,
110029,,97.35,,,100.0,5.66,107.0,0.5,0.7,1.0,2.0,2.5,2.5,,,,
128008,,78.627,,,7.6,10.2,108.0,0.5,0.8,1.3,1.6,2.0,,,,,
113007,,25.414,,,17.0,12.08,105.0,0.5,0.8,1.1,1.4,1.7,2.0,,,,
128007,,65.143,,,6.0,17.5,110.0,0.8,1.0,1.3,1.6,2.0,2.5,,,,
110028,,65.0,,,18.0,6.2,112.0,1.2,1.8,2.5,3.0,3.5,4.0,,,,
110027,,315.25,,,40.0,12.0,105.0,0.5,0.8,0.8,1.4,2.0,2.0,,,,
128006,,45.178,,,6.3176,13.48,,0.6,0.9,1.2,1.6,2.0,2.5,,,,
110025,,42.063,,,25.0,19.97,,0.5,0.7,0.9,1.1,1.3,1.5,,,,
128005,,39.819,,,12.4,14.34,,3.0,0.8,1.3,1.8,2.3,2.3,,,,
128004,,153.457,,,4.87,19.96,108.0,0.5,0.7,1.0,1.3,1.7,2.1,,,,
113006,,87.589,,,16.0,8.46,105.0,0.6,0.9,1.2,1.5,1.8,2.0,,,,
113005,,142.245,,,260.0,41.33,108.0,0.8,1.0,1.2,1.8,2.2,2.6,,,,
127002,,124.823,,,25.0,8.46,108.0,0.8,1.3,1.7,2.3,2.5,2.5,,,,
110024,,63.131,,,26.0,9.71,108.0,0.6,0.9,1.2,2.0,2.0,2.0,,,,
128003,,129.316,,,4.61,9.79,,0.5,0.7,0.9,1.1,1.3,1.5,,,,
128002,,34.304,,,10.0,23.7,,0.5,0.8,1.1,1.5,1.5,2.0,,,,
110023,,37.928,,,200.0,10.23,106.0,0.6,0.6,0.6,1.5,1.5,1.5,,,,
128001,,53.977,,,3.2,15.34,103.0,0.6,0.9,1.2,1.6,2.0,,,,,
127001,,248.028,,,6.5,7.1,106.0,0.5,1.0,1.5,2.0,2.0,2.0,,,,
110022,,161.4,,,12.05,17.72,106.0,0.5,0.7,1.3,1.7,2.0,,,,,
110020,,87.572,,,60.0,6.92,104.0,3.5,3.5,4.0,4.0,4.0,4.0,,,,
113003,,,,,80.5015,6.05,104.0,0.5,0.5,1.0,1.0,2.0,2.0,,,,
110019,,125.0,,,4.5,6.88,105.0,0.7,0.9,1.1,1.3,1.5,,,,,
110018,,190.262,,,55.0,2.67,103.0,0.5,0.5,1.0,2.0,2.0,2.0,,,,
110017,,291.149,,,39.5,8.7,105.0,0.5,0.7,0.9,1.3,1.6,2.0,,,,
129031,,82.324,,,3.5,8.09,105.0,0.8,1.0,1.2,1.6,2.0,,,,,
125089,,119.788,,,20.0,5.66,107.0,0.6,0.8,1.0,1.3,1.6,1.9,,,,
110016,,90.751,,,21.0,17.3,108.0,0.5,0.7,0.9,1.2,1.5,1.8,,,,
110015,,60.843,,,230.0,9.73,107.0,0.5,0.7,1.0,1.3,1.8,2.0,,,,
125887,,71.671,,,3.0,25.31,106.0,0.8,1.1,1.4,1.7,2.0,,,,,
110013,,201.372,,,34.0,7.29,108.0,0.5,0.7,0.9,1.2,1.5,1.8,,,,
110012,,86.026,,,7.2,4.58,103.0,0.7,0.9,1.1,1.3,1.6,,,,,
110011,,48.641,,,16.0,15.09,105.0,0.6,0.8,1.0,1.3,1.6,1.9,,,,
126729,,58.234,,,11.3,21.86,102.0,0.5,0.7,0.9,1.1,1.4,,,,,
113002,,174.762,,,250.0,4.2,105.0,0.5,0.7,0.9,1.1,1.4,1.8,,,,
128233,,69.497,,,6.3,13.31,,0.8,1.0,1.2,1.6,2.0,,,,,
126630,,37.691,,,20.0,15.68,105.0,0.6,0.9,1.2,1.5,1.8,2.1,,,,
113001,,138.06,,,400.0,4.02,106.0,0.5,0.8,1.1,1.4,1.7,2.0,,,,
125731,,101.495,,,6.5,7.36,105.0,0.8,1.0,1.2,1.5,1.8,,,,,
110009,,34.676,,,7.2,21.11,105.0,0.5,0.8,1.1,1.4,1.7,,,,,
110008,,36.681,,,8.21,33.56,103.0,0.5,0.8,1.1,1.4,1.7,2.0,2.5,2.5,,
110007,,65.474,,,9.75,10.34,107.0,1.0,1.2,1.4,1.7,2.0,,,,,
125969,,91.749,,,7.5,22.3,106.0,1.0,1.2,1.4,1.6,1.8,2.0,,,,
110006,,149.888,,,12.5,8.9,105.0,1.0,1.2,1.4,1.6,1.8,,,,,
110005,,38.351,,,2.65,14.55,105.0,1.0,1.2,1.4,1.6,1.8,,,,,
110004,,57.2,,,6.0,7.5,108.0,1.2,1.5,1.8,2.1,2.4,,,,,
126019,,,,,30.0,,,0.8,2.0,,,,,,,,
126018,,,,,68.0,,,1.0,2.0,,,,,,,,
110003,,44.404,,,27.6,8.22,107.0,1.5,1.8,2.1,2.4,2.8,,,,,
126017,,,,,13.9,,,0.6,1.5,,,,,,,,
126016,,,,,100.0,,,0.8,1.5,,,,,,,,
126015,,,,,9.0,,,0.8,1.8,,,,,,,,
126014,,,,,39.95,,,1.0,2.0,,,,,,,,
125528,,35.318,,,8.0,26.87,104.0,1.0,1.2,1.6,2.0,2.4,2.8,,,,
110002,,35.879,,,28.0,16.89,105.0,1.0,1.5,1.9,2.3,2.7,,,,,
126013,,,,,15.0,,,0.8,1.5,,,,,,,,
110368,,38.757,,,5.4,10.14,103.0,1.3,1.5,1.7,1.9,2.1,,,,,
126012,,,,,24.5,,,0.6,1.2,,,,,,,,
126011,,,,,300.0,,,0.8,1.5,,,,,,,,
115003,,,,,40.0,,,0.8,1.5,,,,,,,,
126009,,,,,12.0,,,,,,,,,,,,
126010,,,,,10.5,,,0.8,1.3,,,,,,,,
125572,,34.534,,,8.2,18.33,106.0,1.5,1.8,2.2,2.5,2.7,,,,,
110598,,110.196,,,15.0,14.32,105.0,1.5,1.8,2.1,2.4,2.7,,,,,
126008,,,,,63.0,,,0.8,1.2,,,,,,,,
125709,,11.394,,,30.0,20.8,,0.8,1.1,1.4,1.7,2.0,,,,,
126007,,,,,8.8,,,1.4,2.0,,,,,,,,
110227,,15.965,,,4.5,24.93,,1.5,1.8,2.1,2.4,2.7,,,,,
126006,,,,,15.0,,,,,,,,,,,,
110971,,15.487,,,4.0,50.88,103.0,1.5,1.8,2.1,2.3,2.5,3.5,,,,
110567,,21.614,,,4.7,7.31,105.0,1.4,1.7,2.0,2.3,2.6,2.8,2.8,,,
110026,,100.079,,,20.0,25.31,105.0,1.84,2.05,2.26,2.47,2.7,,,,,
